id,district,name,surname,party,alliance,status_change,isMilletvekili,profession,title,platform,political_stance,bsky_handle,bsky_displayName,bsky_match_note,bsky_match_status,bsky_description,bsky_best_score,bsky_source
437,,Meral,Akşener,İYİ Parti,Millet İttifakı,,False,Siyasetçi,İYİ Parti Genel Başkanı,,Milliyetçi,nan,nan,score=6,manual,,999.0,manual
438,,Müsavat,Dervişoğlu,İYİ Parti,Millet İttifakı,,False,Siyasetçi,İYİ Parti Grup Başkan Vekili,,Milliyetçi,mdervisoglu.bsky.social,Müsavat Dervişoğlu,score=6,ok,,,auto
439,,Yavuz,Ağıralioğlu,İYİ Parti,Millet İttifakı,,False,Siyasetçi,İYİ Parti Genel Başkan Yardımcısı,,Milliyetçi,yavuzagiralioglu.bsky.social,Yavuz Ağıralioğlu ,low score=5,ok,Yavuz Ağıralioğlu Fan account,9.0,auto
440,,Durmuş,Yılmaz,Bağımsız,,,False,Bürokrat,Eski TCMB Başkanı,,Bağımsız,drmsylmz.bsky.social,Durmuş Yılmaz,low score=5,ok,,9.0,auto
441,,Erdem,Başçı,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Bürokrat,Eski TCMB Başkanı,,Muhafazakar,nan,nan,no candidates,manual,,999.0,manual
442,,Naci,Ağbal,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Bürokrat,Eski TCMB Başkanı,,Muhafazakar,nan,nan,no candidates,manual,,999.0,manual
443,,Şahap,Kavcıoğlu,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Bürokrat,Eski TCMB Başkanı,,Muhafazakar,nan,nan,no candidates,manual,,999.0,manual
444,,Hafize,Gaye Erkan,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Bürokrat,Eski TCMB Başkanı,,Muhafazakar,nan,nan,no candidates,manual,,999.0,manual
445,,Fatih,Karahan,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Bürokrat,TCMB Başkanı,,Muhafazakar,nan,nan,score=9,manual,,999.0,manual
446,,Nebati,Nureddin,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Eski Milletvekili,Eski Hazine Bakanı,,Muhafazakar,nureddinnebati.bsky.social,DR.Nureddin Nebati🇹🇷,no candidates,ok,"✨👀✨
Parody Account",7.0,auto
447,,Lütfi,Elvan,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Eski Milletvekili,Eski Hazine Bakanı,,Muhafazakar,nan,nan,no candidates,manual,,999.0,manual
448,,Zafer,Çağlayan,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Eski Milletvekili,Eski Ekonomi Bakanı,,Muhafazakar,nan,nan,no candidates,manual,,999.0,manual
449,,Nihat,Zeybekci,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Eski Milletvekili,Eski Ekonomi Bakanı,,Muhafazakar,nan,nan,no candidates,manual,,999.0,manual
450,,Cemil,Ertem,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Akademisyen,Ekonomist-Danışman,,Muhafazakar,nan,nan,no candidates,manual,,999.0,manual
451,,Mahfi,Eğilmez,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Bürokrat,Ekonomist-Yazar,,Liberal,nan,nan,low score=5,manual,"İktisatçı,yazar.",999.0,manual
452,,Uğur,Gürses,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Ekonomi Gazetecisi,,Liberal,nan,nan,score=6,manual,,999.0,manual
453,,Özgür,Demirtaş,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Akademisyen,Ekonomist,,Liberal,profdemlrtas.bsky.social,Özgür Demirtaş,score=6,ok,,,auto
454,,Emin,Çölaşan,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Köşe Yazarı,Sözcü,Kemalist,nan,nan,no candidates,manual,,999.0,manual
455,,Bekir,Coşkun,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Köşe Yazarı,Sözcü,Kemalist,nan,nan,no candidates,manual,,999.0,manual
456,,Saygı,Öztürk,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Köşe Yazarı,Sözcü,Muhalif,nan,nan,low score=5,manual,"Gazeteci - Yazar 
Sözcü Gazetesi",999.0,manual
457,,Rahmi,Turan,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Köşe Yazarı,Sözcü,Kemalist,nan,nan,no candidates,manual,"Balıkesir Chp il Başkan Yardımcısı 
Uras Nakliyat",999.0,manual
458,,Necati,Doğru,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Köşe Yazarı,Sözcü,Kemalist,nan,nan,no candidates,manual,,999.0,manual
459,,Burak,Bekdil,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Savunma Muhabiri,,Liberal,nan,nan,no candidates,manual,,999.0,manual
460,,Metin,Münir,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Köşe Yazarı,,Kemalist,nan,nan,no candidates,manual,,999.0,manual
461,,İlhan,Selçuk,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Eski Köşe Yazarı-Karikatürist,,Kemalist,nan,nan,no candidates,manual,,999.0,manual
462,,Yalçın,Bayer,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Gazeteci,Köşe Yazarı,Hürriyet,Muhafazakar,nan,nan,no candidates,manual,,999.0,manual
463,,Fikret,Bila,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Gazeteci,Köşe Yazarı,Hürriyet,Muhafazakar,nan,nan,no candidates,manual,,999.0,manual
464,,Murat,Sabuncu,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Eski Cumhuriyet Genel Yayın Yönetmeni,,Sol,nan,nan,no candidates,manual,"Genel Yayın Yönetmeni @sportsdigitale
 ",999.0,manual
465,,Ceyda,Karan,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Köşe Yazarı,Cumhuriyet,Sol,nan,nan,no candidates,manual,,999.0,manual
466,,Aydın,Engin,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Eski Cumhuriyet Köşe Yazarı,,Sol,nan,nan,score=9,manual,,999.0,manual
467,,Mustafa,Balbay,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Siyasetçi,Milletvekili-Eski Gazeteci,,Kemalist,nan,nan,score=11,manual,,999.0,manual
468,,Tuncay,Özkan,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Siyasetçi,Milletvekili-Eski Gazeteci,,Kemalist,nan,nan,score=7,manual,,999.0,manual
469,,Mehmet,Tezkan,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Televizyon Sunucusu,TELE1,Muhalif,nan,nan,no candidates,manual,,999.0,manual
470,,Merdan,Yanardağ,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Televizyon Sunucusu,TELE1,Sol,nan,nan,low score=5,manual,"Merdan Yanardağ resmi Bluesky hesabıdır.
www.tele1.com.tr",999.0,manual
471,,Soner,Yalçın,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Yazar,,Kemalist,soner2012.bsky.social,Soner Yalçın,low score=5,ok,Zeka yaşta değil kafadadır gençlere güvenelim tecrübe deneyim kazanmalarına şans verelim bizden daha pratikler..,9.0,auto
472,,Doğu,Perinçek,Vatan Partisi,,,False,Siyasetçi,Vatan Partisi Genel Başkanı,,Ulusalcı Sol,nan,nan,no candidates,manual,,999.0,manual
473,,Yusuf,Halaçoğlu,Vatan Partisi,,,False,Akademisyen,Tarihçi,,Ulusalcı,nan,nan,no candidates,manual,,999.0,manual
474,,Nagehan,Alçı,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Gazeteci,Televizyon Sunucusu,Star TV,Muhafazakar,nan,nan,no candidates,manual,,999.0,manual
475,,Sevilay,Yılman,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Gazeteci,Köşe Yazarı,Hürriyet,Muhafazakar,nan,nan,score=7,manual,,999.0,manual
476,,Cem,Toker,Liberal Demokrat Parti,,,False,Siyasetçi,LDP Genel Başkanı,,Liberal,tokcem.bsky.social,CEM TOKER🐬,low score=5,ok,"LDP eski Gn.Bşk. LDP, “YETMEZ AMA EVET” demedi. Teşkilatlanmaya para lazım. 01.09.2025’e kadar küfüre dava açıyorum. AhmAKları, sinir bozanları engelliyorum!",9.0,auto
477,,Besim,Tibuk,Liberal Demokrat Parti,,,False,Siyasetçi,LDP Kurucusu,,Liberal,nan,nan,no candidates,manual,"Gt yapmıyorum,Gt yapmıyorum,Gt yapmıyorum,Gt yapmıyorum,Gt yapmıyorum,Gt yapmıyorum,Gt yapmıyorum,Gt yapmıyorum",999.0,manual
478,,Atilla,Yayla,Liberal Demokrat Parti,,,False,Akademisyen,Siyaset Bilimci,,Liberal,nan,nan,no candidates,manual,,999.0,manual
479,,Erkan,Baş,Türkiye İşçi Partisi,Emek ve Özgürlük İttifakı,,False,Siyasetçi,TİP Genel Başkanı,,Sol,nan,nan,score=8,manual,,999.0,manual
480,,Sera,Kadıgil,Türkiye İşçi Partisi,Emek ve Özgürlük İttifakı,,False,Siyasetçi,TİP Milletvekili,,Sol,nan,nan,low score=5,manual,"Avukat
TİP İstanbul Milletvekili",999.0,manual
481,,Ahmet Necdet,Sezer,Bağımsız,,,False,Eski Cumhurbaşkanı,Eski Anayasa Mahkemesi Başkanı,,Kemalist,nan,nan,no candidates,manual,,999.0,manual
482,,Mazhar,Bağlı,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Gazeteci,Köşe Yazarı,Milliyet,Muhafazakar,mazharbagli.bsky.social,Mazhar Bağlı,score=7,ok,,,auto
483,,Hıncal,Uluç,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Spor Yazarı,Sözcü,Kemalist,nan,nan,low score=0,manual,,999.0,manual
484,,Haluk,Direskeneli,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Köşe Yazarı,Halk TV,Kemalist,nan,nan,no candidates,manual,,999.0,manual
485,,Didem,Arslan Yılmaz,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Gazeteci,Televizyon Sunucusu,ATV,Muhafazakar,nan,nan,no candidates,manual,,999.0,manual
486,,Çiğdem,Anad,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Gazeteci,Televizyon Sunucusu,A Haber,Muhafazakar,nan,nan,no candidates,manual,,999.0,manual
487,,Buket,Aydın,Bağımsız,,,False,Gazeteci,Televizyon Sunucusu,Kanal D,Apolitik,nan,nan,low score=5,manual,"Gazeteci- Buket Aydın Soruyor 
Tv100 

Haberet.com",999.0,manual
488,,Nagehan,Alçı,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Gazeteci,Televizyon Sunucusu,Star TV,Muhafazakar,nan,nan,no candidates,manual,,999.0,manual
489,,İsmail,Küçükkaya,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Televizyon Sunucusu,Fox TV,Muhalif,nan,nan,low score=5,manual,Gazeteci,999.0,manual
490,,Sevilay,Yükselir,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Televizyon Sunucusu,Fox TV,Muhalif,nan,nan,no candidates,manual,,999.0,manual
491,,Barış,Pehlivan,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Araştırmacı Gazeteci,Halk TV,Muhalif,barisphlvn.bsky.social,Barış Pehlivan,low score=5,ok,,9.0,auto
492,,Barış,Terkoğlu,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Araştırmacı Gazeteci,Cumhuriyet,Sol,terkoglubaris.bsky.social,Barış Terkoğlu,low score=5,ok,Cumhuriyet yazarı/OnlarTv programcısı,9.0,auto
493,,Çağdaş,Cengiz,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Araştırmacı Gazeteci,Halk TV,Muhalif,kccengiz.bsky.social,Kadir Çağdaş Cengiz,score=9,ok,,,auto
494,,Mehmet,Barlas,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Gazeteci,Köşe Yazarı,Sabah,Muhafazakar,nan,nan,no candidates,manual,,999.0,manual
495,,Deniz,Zeyrek,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Köşe Yazarı,Sözcü,Muhalif,denizzeyrekk.bsky.social,Deniz Zeyrek,score=9,ok,,,auto
496,,Serpil,Çevikcan,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Televizyon Sunucusu,Fox TV,Muhalif,nan,nan,no candidates,manual,,999.0,manual
497,,İrfan,Değirmenci,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Gazeteci,Televizyon Sunucusu,A Haber,Muhafazakar,nan,nan,no candidates,manual,,999.0,manual
498,,Melih,Altınok,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Gazeteci,Köşe Yazarı,Sabah,Muhafazakar,nan,nan,no candidates,manual,,999.0,manual
499,,Özlem,Gürses,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Televizyon Sunucusu,Fox TV,Muhalif,nan,nan,low score=5,manual,Gazeteci / Haber Sunucusu ,999.0,manual
500,,Murat,Ağırel,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Araştırmacı Gazeteci,Cumhuriyet,Sol,nan,nan,low score=5,manual,Cumhuriyet Gazetesi,999.0,manual
501,,Tuğba,Dural,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Gazeteci,Televizyon Sunucusu,ATV,Muhafazakar,nan,nan,no candidates,manual,,999.0,manual
502,,Ece,Üner,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Televizyon Sunucusu,Fox TV,Liberal,eceuner.bsky.social,Ece Üner,low score=5,ok,"21 Temmuz’da doğdum..

Linktr.ee/eceuner",9.0,auto
503,,Mevlana İdris,Kavakçı,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Akademisyen,Hukukçu,,İslamcı,nan,nan,no candidates,manual,,999.0,manual
504,,Merve,Kavakçı,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Eski Milletvekili,Siyasetçi,,İslamcı,nan,nan,no candidates,manual,,999.0,manual
505,,Ravza,Kavakçı Kan,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Siyasetçi,Milletvekili,,Muhafazakar,nan,nan,no candidates,manual,,999.0,manual
506,,Mustafa,Destici,Büyük Birlik Partisi,Cumhur İttifakı,,False,Siyasetçi,BBP Genel Başkanı,,Milliyetçi İslamcı,nan,nan,no candidates,manual,,999.0,manual
507,,Remzi,Çayır,Büyük Birlik Partisi,Cumhur İttifakı,,False,Siyasetçi,BBP Genel Başkan Yardımcısı,,Milliyetçi İslamcı,nan,nan,low score=0,manual,,999.0,manual
508,,Yusuf,Bekmezci,Yeniden Refah Partisi,,,False,Siyasetçi,Yeniden Refah Genel Başkan Yardımcısı,,İslamcı,nan,nan,no candidates,manual,,999.0,manual
509,,Birol,Aydın,Yeniden Refah Partisi,,,False,Siyasetçi,Yeniden Refah Sözcüsü,,İslamcı,nan,nan,no candidates,manual,,999.0,manual
510,,Mahmut,Arıkan,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Siyasetçi,İstanbul İl Başkanı,,Muhafazakar,nan,nan,low score=5,manual,,999.0,manual
511,,Osman,Nuri Kabaktepe,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Siyasetçi,Eski İstanbul İl Başkanı,,Muhafazakar,nan,nan,no candidates,manual,,999.0,manual
512,,Ahmet,Tan,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Siyasetçi,Ankara İl Başkanı,,Muhafazakar,nan,nan,no candidates,manual,,999.0,manual
513,,Kerem,Ali Sürekli,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Siyasetçi,Eski İstanbul İl Başkanı,,Sosyal Demokrat,nan,nan,no candidates,manual,,999.0,manual
514,,İbrahim,Kalın,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Bürokrat,MİT Başkanı,,Muhafazakar,nan,nan,no candidates,manual,,999.0,manual
515,,Hakan,Fidan,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Siyasetçi,Dışişleri Bakanı-Eski MİT Başkanı,,Muhafazakar,hakanfidan.bsky.social,Hakan Fidan (Fan),score=9,ok,,,auto
516,,Serdar,Denktaş,Bağımsız,,,False,Siyasetçi,KKTC Eski Cumhurbaşkanı Oğlu,,Milliyetçi,nan,nan,no candidates,manual,,999.0,manual
517,,Ersin,Tatar,Bağımsız,,,False,Siyasetçi,KKTC Cumhurbaşkanı,,Milliyetçi,ersintatarr.bsky.social,Ersin Tatar,score=9,ok,,,auto
518,,Ertuğrul,Günay,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Eski Milletvekili,Eski Kültür Bakanı,,Liberal,nan,nan,no candidates,manual,,999.0,manual
519,,Sadettin,Tantan,Bağımsız,,,False,Eski Milletvekili,Eski İçişleri Bakanı,,Milliyetçi,nan,nan,no candidates,manual,,999.0,manual
520,,Rüşen,Çakır,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Araştırmacı Gazeteci,Medyascope,Liberal,rusencakir.bsky.social,Ruşen Çakır,low score=5,ok,"Gazeteci-Journalist
medyascope.tv
rusencakir.com",9.0,auto
521,,Nuray,Mert,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Akademisyen,Siyaset Bilimci,,Liberal,nan,nan,no candidates,manual,,999.0,manual
522,,Cihan,Tuğal,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Akademisyen,Sosyolog,,Sol,nan,nan,low score=0,manual,"Professor of Sociology at UC Berkeley
Working on a book on right-wing populism
https://sociology.berkeley.edu/faculty/cihan-tugal",999.0,manual
523,,Şükrü,Hanioğlu,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Akademisyen,Tarihçi,,Liberal,nan,nan,no candidates,manual,,999.0,manual
524,,Halil,Berktay,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Akademisyen,Tarihçi,,Liberal,nan,nan,no candidates,manual,,999.0,manual
525,,Taner,Akçam,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Akademisyen,Tarihçi,,Sol,nan,nan,no candidates,manual,,999.0,manual
526,,Baskın,Oran,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Akademisyen,Uluslararası İlişkiler Uzmanı,,Sol,nan,nan,no candidates,manual,,999.0,manual
527,,İhsan,Dağı,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Akademisyen,Uluslararası İlişkiler Uzmanı,,Liberal,ihsandagi.bsky.social,İhsan Dağı,score=7,ok,,,auto
528,,Şener,Aktürk,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Akademisyen,Siyaset Bilimci,,Liberal,nan,nan,low score=5,manual,"Author of ""Not So Innocent: Clerics, Monarchs, and the Ethnoreligious Cleansing of Western Europe.” Professor at Koç University. Comparative Politics; Nationalism; Religion; Regimes of Ethnicity; History of Ideas; Grand Strategy. www.senerakturk.com",999.0,manual
529,,Asaf,Savaş Akat,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Akademisyen,Ekonomist,,Liberal,nan,nan,no candidates,manual,,999.0,manual
530,,Erol,Katırcıoğlu,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Televizyon Sunucusu,Halk TV,Muhalif,nan,nan,no candidates,manual,,999.0,manual
531,,Banu,Güven,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Televizyon Sunucusu,Halk TV,Muhalif,nan,nan,low score=5,manual,Journalist based in Turkey / Germany,999.0,manual
532,,Suat,Toktaş,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Televizyon Sunucusu,Halk TV,Muhalif,nan,nan,no candidates,manual,İ am journalist,999.0,manual
533,,Yılmaz,Özdil,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Köşe Yazarı,Sözcü,Kemalist,nan,nan,score=7,manual,,999.0,manual
534,,Şirin,Payzın,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Sanatçı,Oyuncu,,Liberal,nan,nan,no candidates,manual,,999.0,manual
535,,Levent,Üzümcü,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Sanatçı,Oyuncu,,Kemalist,nan,nan,low score=5,manual,Kişisel delişmen kapsamlı münferit,999.0,manual
536,,Derya,Alabora,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Sanatçı,Oyuncu-Yönetmen,,Sol,nan,nan,no candidates,manual,,999.0,manual
537,,Genco,Erkal,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Sanatçı,Tiyatro Oyuncusu,,Sol,nan,nan,no candidates,manual,,999.0,manual
538,,Rutkay,Aziz,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Sanatçı,Oyuncu,,Kemalist,nan,nan,no candidates,manual,,999.0,manual
539,,Fikret,Kuşkan,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Sanatçı,Oyuncu,,Liberal,nan,nan,no candidates,manual,,999.0,manual
540,,Kenan,İmirzalıoğlu,Bağımsız,,,False,Sanatçı,Oyuncu,,Apolitik,nan,nan,low score=1,manual,,999.0,manual
541,,Kıvanç,Tatlıtuğ,Bağımsız,,,False,Sanatçı,Oyuncu,,Apolitik,nan,nan,no candidates,manual,,999.0,manual
542,,Çağatay,Ulusoy,Bağımsız,,,False,Sanatçı,Oyuncu,,Apolitik,nan,nan,score=11,manual,,999.0,manual
543,,Can,Yaman,Bağımsız,,,False,Sanatçı,Oyuncu,,Apolitik,nan,nan,score=10,manual,,999.0,manual
544,,Barış,Arduç,Bağımsız,,,False,Sanatçı,Oyuncu,,Apolitik,nan,nan,low score=5,manual,,999.0,manual
545,,Elçin,Sangu,Bağımsız,,,False,Sanatçı,Oyuncu,,Apolitik,nan,nan,low score=5,manual,Pheomelanin içermektedir.  https://www.instagram.com/elcinsangu?igsh=djh5eGQ5M25jM3ho&utm_source=qr,999.0,manual
546,,Serenay,Sarıkaya,Bağımsız,,,False,Sanatçı,Oyuncu,,Apolitik,nan,nan,low score=5,manual,"Sua principal fonte brasileira de notícias sobre a atriz e modelo turca #SerenaySarıkaya | traduções, fotos, gifs, entrevistas e muito mais.
",999.0,manual
547,,Hande,Erçel,Bağımsız,,,False,Sanatçı,Oyuncu,,Apolitik,nan,nan,low score=5,manual,"Fonte de informações sobre a atriz e modelo turca, Hande Erçel no Brasil. 🇧🇷 Sigam-nos no Instagram : @portalhandeercel 🦋 Ative as notificações. 🔔",999.0,manual
548,,Demet,Özdemir,Bağımsız,,,False,Sanatçı,Oyuncu,,Apolitik,nan,nan,low score=5,manual,"Primeira página brasileira dedicada a talentosa atriz turca Demet Özdemir | notícias, fotos, vídeos, edits • com amor 💌 {NÃO somos a Demet!}",999.0,manual
549,,Afra,Saraçoğlu,Bağımsız,,,False,Sanatçı,Oyuncu,,Apolitik,afrasaracoglubr.bsky.social,Afra Saraçoğlu Brasil ,low score=5,ok,"Sua principal fonte de informações sobre atriz turca #AfraSaraçoğlu no Brasil. Atualmente como Seyran em #YalıÇapkını, na StarTV.",9.0,auto
550,,Mert,Ramazan Demir,Bağımsız,,,False,Sanatçı,Oyuncu,,Apolitik,nan,nan,low score=5,manual,Sua principal fonte de informações sobre o ator #MertRamazanDemir. Atualmente como Ferit Korhan em #YalıÇapkını,999.0,manual
551,,Aslıhan,Malbora,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Sanatçı,Oyuncu,,Liberal,nan,nan,score=9,manual,,999.0,manual
552,,Pınar,Deniz,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Sanatçı,Oyuncu,,Liberal,pdenizbrasil.bsky.social,Pinar Deniz Brasil,score=9,ok,,,auto
553,,Ahmet,Mümtaz Taylan,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Sanatçı,Oyuncu,,Liberal,nan,nan,no candidates,manual,,999.0,manual
554,,Alp,Navruz,Bağımsız,,,False,Sanatçı,Oyuncu,,Apolitik,nan,nan,no candidates,manual,,999.0,manual
555,,Aras,Bulut İynemli,Bağımsız,,,False,Sanatçı,Oyuncu,,Apolitik,nan,nan,low score=5,manual,,999.0,manual
556,,İbrahim,Çelikkol,Bağımsız,,,False,Sanatçı,Oyuncu,,Apolitik,nan,nan,low score=5,manual,,999.0,manual
557,,Engin,Akyürek,Bağımsız,,,False,Sanatçı,Oyuncu,,Apolitik,nan,nan,low score=5,manual,"Página dedicada ao ator de filmes e séries, Engin Akyürek também é escritor, livros: Sessizlik (2018) e Zamansiz (2023) 1 Página no BSky é do 🇧🇷",999.0,manual
558,,Kaan,Urgancıoğlu,Bağımsız,,,False,Sanatçı,Oyuncu,,Apolitik,nan,nan,low score=5,manual,,999.0,manual
559,,Uraz,Kaygılaroğlu,Bağımsız,,,False,Sanatçı,Oyuncu,,Apolitik,nan,nan,no candidates,manual,,999.0,manual
560,,Barış,Falay,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Sanatçı,Oyuncu,,Liberal,nan,nan,no candidates,manual,,999.0,manual
561,,Ozan,Güven,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Sanatçı,Oyuncu,,Liberal,nan,nan,score=6,manual,,999.0,manual
562,,Tolga,Sarıtaş,Bağımsız,,,False,Sanatçı,Oyuncu,,Apolitik,nan,nan,low score=5,manual,"yes i am:)
twitter: tolgasaritas",999.0,manual
563,,Alperen,Duymaz,Bağımsız,,,False,Sanatçı,Oyuncu,,Apolitik,nan,nan,low score=2,manual,,999.0,manual
564,,Furkan,Andıç,Bağımsız,,,False,Sanatçı,Oyuncu,,Apolitik,nan,nan,no candidates,manual,,999.0,manual
565,,Aslı,Enver,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Sanatçı,Oyuncu,,Liberal,nan,nan,score=9,manual,,999.0,manual
566,,Cansu,Dere,Bağımsız,,,False,Sanatçı,Oyuncu,,Apolitik,nan,nan,score=11,manual,,999.0,manual
567,,Burcu,Biricik,Bağımsız,,,False,Sanatçı,Oyuncu,,Apolitik,nan,nan,low score=0,manual,,999.0,manual
568,,Özge,Gürel,Bağımsız,,,False,Sanatçı,Oyuncu,,Apolitik,nan,nan,no candidates,manual,,999.0,manual
569,,Ayça,Ayşin Turan,Bağımsız,,,False,Sanatçı,Oyuncu,,Apolitik,portalaycabr.bsky.social,Ayça Ayşin Turan Brasil,low score=5,ok,Sua fonte de informações sobre a atriz turca #AyçaAyşinTuran ❤️,9.0,auto
